episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
243,-493.9913417344051,-15.502912964976955,-402.58024869840693,-34.828849472759046
244,-355.10132637589714,-156.95291078859094,-402.4612994671295,-35.30177264657278
245,-400.329843927522,-124.29325769137523,-403.19878962896195,-36.29351326237498
246,-359.6214511588221,-21.747003522325997,-402.74071571311293,-36.27109420917428
247,-297.8330902366193,-15.679151721917844,-401.7305361779274,-36.19363224895046
248,-388.53190402303136,-50.72780021196578,-402.4672700764737,-36.162717780697385
249,-353.79204899295013,-97.5572328550982,-402.3077606673901,-36.88535215458929
250,-362.85083787314977,-67.19741813908422,-400.92725654114577,-37.31345019943636
251,-447.18021383323605,-14.57102591858134,-402.51417068866846,-36.67057908865407
252,-190.81886801872372,-18.062767675640266,-400.9799823154547,-36.52031402482561
253,-449.5342251302552,-50.412184680521946,-402.6432914594164,-36.17321266239762
254,-381.81576699805873,-12.555275641368704,-402.47381354966046,-36.14331180428659
255,-360.2072643418579,-12.504313325362528,-401.81332281053983,-35.9667113483759
256,-533.6098282996434,-14.75195484169319,-405.43313021608367,-35.90438019650376
257,-413.80983208070234,-12.504180813116452,-406.6382700320954,-35.31637555092372
258,-281.6226483879684,-55.39281377526855,-405.73128765741706,-35.69415748293982
259,-284.0736759069828,-50.97853136026587,-405.7543398565576,-36.01130346427423
260,-294.08285505187115,-14.508418290002489,-405.5427783550629,-35.982700191167154
261,-332.77809119533055,-12.505598604664636,-406.01956253396384,-35.938359269710425
262,-543.7592422072088,-29.556111167373796,-408.095004400232,-35.435914200668144
263,-179.36864741268138,-54.942342430283595,-406.2439811604053,-35.838186675903266
264,-141.7670556951452,-82.1639211715695,-403.493246201695,-36.518022437485754
265,-420.1151774033956,-73.41898432775122,-403.80222017822206,-37.09042839892775
266,-223.41516605543907,-16.25011429592738,-403.5015188967285,-37.06727547622658
267,-160.23649003888985,-13.731578422364207,-402.0528992033764,-37.04667597428602
268,-237.3476047467062,-13.434402324411849,-401.68785241960006,-36.935344502700765
269,-243.3640391523125,-19.32736740847759,-400.03623549931933,-37.00972805382495
270,-322.31762698843016,-15.374460363082129,-400.42146655678056,-36.86876179391129
271,-462.13456232426034,-11.672853151650417,-402.14563168742524,-35.82742171266307
272,-217.1648928811994,-32.300981574429414,-401.95317469078356,-35.98231937454947
273,-284.6903822600049,-21.605932394107253,-402.3147776142614,-36.01814233942859
274,-237.3151015511539,-45.16633688908105,-399.9719287061604,-36.332609392831046
275,-148.46618618823325,-18.392217518148897,-398.94385803097214,-36.23435078222545
276,-505.36214833167526,-13.385146658869584,-399.4294893312759,-35.19651006950229
277,-220.37329704477438,-102.19651686974032,-396.7661592449581,-35.735798997221636
278,-218.4411871507582,-15.523748397405887,-396.44305786388946,-35.022302626874044
279,-206.02847053641375,-18.447794752718163,-394.36342652784225,-35.03019852928422
280,-134.759344431237,-21.659743876375362,-393.69112265756775,-35.08399004995664
281,-606.3644551309588,-11.345012983799423,-396.50823912348835,-34.831908635545936
