episode,total_reward,target_reward,smoothed_total_reward_100,smoothed_target_reward_100
604,-276.869193469159,-20.41443424421189,-240.42655929009527,-45.49699805982175
605,-222.24389450859803,-19.512802657530656,-240.20520408428885,-45.08441844902084
606,-334.65940047956656,-16.09984459677711,-241.7917907405718,-45.03336214005893
607,-349.8027908570024,-13.437035310024116,-243.1805074057122,-44.977522595228486
608,-283.8630866474665,-50.493386135486396,-243.09886929586594,-45.24338230278696
609,-148.88999037483052,-21.515860286229827,-242.56251319009348,-44.77941401477424
610,-302.43244081419095,-14.230525537226933,-241.49346063813692,-44.775789239674054
611,-165.83632158484062,-17.889253314751876,-239.980567797316,-44.75509583374137
612,-215.80822571246534,-17.201556242194854,-239.5384575798893,-44.44813754519805
613,-349.82732739713236,-11.479637068006225,-239.12617597637166,-44.424015121952834
614,-234.6724115961063,-37.19820072587906,-237.79112027453206,-44.10983686141617
615,-226.8627949233893,-31.362322044335677,-236.818653394988,-44.26115506825087
616,-270.88768171762143,-29.336967719718565,-237.98350637451645,-44.3684164900308
617,-146.61281546020408,-18.822702842974145,-236.37110062506343,-44.37439186442874
618,-152.81460371723884,-19.281621720301754,-235.26921144529118,-44.420925428537394
619,-220.0256251441939,-50.66415807576724,-235.2014850689661,-44.73391358207787
620,-151.21747103158253,-80.82085098896317,-233.4076337779193,-45.29970532970288
621,-139.2152440203642,-23.23824931479638,-233.3596576145574,-45.26455425377905
622,-282.51505878754745,-59.432506101663556,-235.02221048826755,-45.04859470898308
623,-136.59719750222445,-16.036195590142356,-233.60456721693853,-45.03318495936607
624,-203.77586539798978,-14.13749772123105,-231.34806928222378,-45.01907335388145
625,-319.8111859957991,-41.50115059395611,-232.87511827095932,-45.250915525291056
626,-250.06970238452496,-13.192865925468965,-231.19348606908636,-44.936291850083414
627,-206.96886528646417,-13.721212761107596,-230.1085966948666,-44.622026323564334
628,-73.14346093420049,-18.056712041326207,-229.28045491121682,-44.39924176783653
629,-217.29082794085323,-54.85577680353246,-228.8808033864963,-44.32823498013355
630,-405.6798936358325,-18.083788763011004,-231.01483305506994,-43.668824992720175
631,-204.99089600035,-42.09723212491196,-229.87281353454458,-43.95558896372419
632,-449.16870976640433,-13.541149508850024,-233.10690420948734,-42.90863209392181
633,-123.50761509610703,-17.67461203599908,-231.72825471831155,-42.882736158068674
634,-136.89728424099306,-69.6575170071305,-231.21723608479863,-43.40965980334942
635,-185.18142167221632,-18.496579186223848,-229.87368743693833,-42.87856898879986
636,-206.8705775428079,-54.76350790821561,-230.14143177407914,-43.233109914404764
637,-268.86894667524,-72.00040565180305,-230.7787943517428,-42.44631037542561
638,-123.26880057515211,-24.080508974306003,-230.2395141273834,-42.495867626075515
639,-163.93468291584773,-16.33267853459903,-230.03614118883996,-42.16498433147707
640,-161.88873974440102,-19.41599381720011,-228.97542064361477,-42.08628692374955
641,-240.40460197071687,-54.72781586054647,-227.76241202498883,-42.38497710834774
642,-226.64437596420444,-18.000044271817075,-228.3734347485451,-41.544067435307674
643,-446.1749028577329,-14.677893346222094,-230.06690686922263,-40.94141391276725
644,-259.1986529760657,-16.81989116047994,-229.43862612603564,-40.8696980633475
645,-160.90051519895627,-56.066972421116,-230.04825107489575,-41.2287138588606
646,-606.9614057244871,-11.275014894962675,-235.04674883919506,-40.66149082658298
647,-169.09951773656823,-25.168301926368184,-231.92362950124354,-40.44153900618964
648,-180.06231756566908,-59.51679897382955,-231.96654044311538,-40.82925556071368
649,-183.6139549763216,-23.360861003879915,-230.64971004736026,-39.61911261678912
650,-225.64168198980852,-85.5487866067357,-231.02850948600988,-39.95069878171634
651,-282.788919915091,-16.270265865661038,-232.4878294117928,-39.38481183712145
652,-287.58692984690646,-40.82342905999714,-234.89303216324592,-39.07522241012197
653,-199.46911273877578,-21.68185590456249,-235.2953499189064,-38.71112691734539
654,-313.17693256867256,-14.312623831645531,-236.3004976537341,-37.930288582292846
655,-194.25596316289077,-72.26337658463088,-236.49965063429198,-38.47753917682323
656,-314.1108828015763,-17.181306437130026,-238.15393332665647,-37.350920506547226
657,-336.7800855443652,-43.03057215114856,-239.73464425621245,-37.57012398123387
658,-189.0274573536482,-80.90188279208746,-240.41465066468012,-37.642798076923356
659,-272.62844755114963,-20.713643640042747,-242.03045768641587,-37.20690705085473
660,-178.64444783936287,-44.631492204340404,-239.60244864344838,-37.354687347096025
661,-433.73121047408534,-16.068749129356632,-242.1902527698849,-36.61823272873586
662,-378.8614645535765,-55.88410237735275,-243.03016342309178,-36.42516101183388
663,-306.91489916704097,-14.162672766941034,-244.54368564476096,-35.471205434046894
664,-249.36869135167078,-16.91974740252363,-244.49597640246722,-34.700676426603
665,-133.0779166279157,-19.494361497342087,-243.4131854732342,-34.11364880686485
666,-157.0817305289609,-31.31497216449382,-241.45342627829606,-34.21139905025239
667,-222.85578655885305,-19.636117747641265,-242.0481366890633,-34.21649569844017
668,-372.2103260792607,-16.555818540339185,-241.93717662392928,-33.780710170654096
669,-279.97396324901354,-65.04352309791877,-243.7710104006286,-33.96042105841394
670,-141.59847198424507,-21.324133095814513,-242.23942611994724,-33.99786980905191
671,-260.8632110389033,-122.68157511735835,-241.31152925787742,-34.526016329390565
672,-188.99884769934187,-47.91917860475422,-241.55767548092507,-34.621889507721775
673,-247.74797802905556,-111.8182881241569,-241.59206278478467,-34.78828469940126
674,-211.02138330194657,-22.061141948507625,-241.67283807407978,-34.81427107619896
675,-135.35721998506574,-18.28131851306557,-238.37712329861694,-34.356920607229085
676,-250.9490847155521,-19.271691805660282,-238.27621302895312,-33.90958937463439
677,-151.54634483793663,-25.22320465136165,-236.8952142068272,-33.491079571778506
678,-110.1107213591429,-76.10808192257974,-234.48215922676826,-34.0642066742171
679,-153.6057184963224,-17.555938244724555,-234.39905215190436,-33.28256786587163
680,-190.16437614439434,-19.35579562783396,-233.39958508176068,-33.209545597746875
681,-187.14201131986792,-74.12869710936987,-231.43288357532566,-33.81444137727075
682,-65.53299868209551,-70.34753092949504,-230.22508601373653,-34.34266795794389
683,-181.22478983144492,-26.11549170234486,-228.20875563343373,-34.21590891349471
684,-122.18088552919191,-18.353849565734397,-227.22739565291994,-33.80742463335914
685,-165.93812392759577,-22.78470490606132,-227.81695204484393,-33.81699378588049
686,-150.0423970163775,-58.06184503376109,-230.7898071448561,-34.19091791440561
687,-254.993595866645,-17.756243761572883,-231.66770030834866,-33.41608662158184
688,-295.8718628059256,-24.158165770166857,-231.7503887581721,-33.48967278856909
689,-90.83811333763965,-17.876336735830996,-229.87035238273612,-33.49248976824559
690,-288.23707690051475,-87.15977130720712,-230.72656910406738,-34.153868091750695
691,-83.23512660368844,-19.535479632271276,-229.53319947172602,-34.085104968238774
692,-281.8203317934383,-91.3148743658657,-229.33675319947906,-34.78532320185407
693,-136.30617060820035,-102.2704071152141,-227.17533672798325,-35.62193323644529
694,-139.92183269079615,-22.50609376885269,-225.62515673396405,-35.67537297598125
695,-249.51724636112402,-114.0205961676692,-225.88821704149808,-36.65735701112443
696,-93.87559376522943,-18.711335945945933,-222.4316514499647,-36.70417362728985
697,-198.8154823225722,-22.50098985137009,-222.9480631555259,-36.70407020002033
698,-90.61006681769821,-22.40944287881356,-222.37403286607181,-36.69510901693315
699,-55.54580793035939,-70.86995076831485,-220.99635105160255,-37.2303763173842
700,231.15841290357517,-18.709541609800176,-216.66318571324865,-36.75705482887092
701,-202.64635588618185,-19.247726711269728,-216.3314500179023,-36.783163630051824
702,-138.02696038604228,-24.89888893979031,-217.53778899371622,-36.82932320143202
703,-558.399407925827,-56.227068139930644,-219.5574532942104,-36.036955739094374
704,-279.5971674086741,-19.30122661435371,-219.58473303360557,-36.025823662795794
705,-118.9435943701898,-59.86704323578284,-218.5517300322215,-36.42936606857831
706,-103.68295127404204,-20.641802829944684,-216.24196554016623,-36.474785650909986
707,-192.83249477358623,-29.294127070666125,-214.67226257933208,-36.63335656851642
708,-271.19201821369614,-24.000541006278716,-214.5455518949944,-36.36842811722433
709,-196.33208267117084,-18.94197663376908,-215.01997281795778,-36.34268928069973
710,-204.07695045624126,-80.04960577968643,-214.0364179143783,-37.00088008312432
711,-139.51882935734304,-20.361878612407104,-213.77324299210332,-37.02560633610087
712,-120.74601181210018,-100.77653322005384,-212.82262085309966,-37.86135610587946
713,-130.26144092316372,-20.85095456100385,-210.62696198835997,-37.95506928080945
714,-152.03758829641117,-19.94521884730562,-209.80061375536303,-37.782539462023706
715,-199.26545158222686,-36.693761561207104,-209.5246403219514,-37.835853857192426
716,-322.18260089275896,-17.3697697389008,-210.03758951370278,-37.716181877384244
717,-199.59938404471322,-62.1636181888273,-210.5674551995479,-38.14959103084277
718,-146.1260773668162,-22.21788826527418,-210.50056993604366,-38.178953696292496
719,-127.5551475130667,-19.719618227986167,-209.5758651597324,-37.86950829781468
720,-231.14084557546022,-113.85458665283488,-210.37509890517117,-38.1998456544534
721,-157.74012296295427,-57.51357535896422,-210.56034769459706,-38.54259891489508
722,-224.018972437853,-20.745078563141597,-209.9753868311001,-38.155724639509856
723,-315.58521135191484,-25.998078200853016,-211.76526696959704,-38.25534346561697
724,-92.49550418369552,-20.79289751395297,-210.65246335745408,-38.32189746354419
725,-428.6540718663979,-17.882450353481705,-211.7408922161601,-38.08571046113945
726,-170.2657935891815,-17.87658851299324,-210.94285312820665,-38.1325476870147
727,-268.10489123930284,-64.2072334203178,-211.55421338773502,-38.63740789360679
728,-239.66884071116917,-49.54109970605966,-213.2194671855047,-38.95225177025413
729,-305.0976227003462,-63.502961474643925,-214.09753513309965,-39.03872361696524
730,-215.79137781867666,-23.53320435573338,-212.19864997492806,-39.09321777289246
731,-307.35191317171814,-17.719724907126405,-213.22226014664176,-38.849442700714604
732,-400.073336463942,-15.508796456924738,-212.73130641361712,-38.86911917019535
733,-266.3139353841355,-16.583037215929203,-214.1593696164974,-38.85820342199465
734,-266.83384591092437,-116.94460633791736,-215.4587352331967,-39.33107431530252
735,-162.13286028346533,-19.140792704405918,-215.22824961930922,-39.337516450484344
736,-221.7081639911515,-60.882414439511244,-215.37662548379268,-39.3987055157973
737,-186.33726465427287,-72.9052939851851,-214.551308663583,-39.40775439913113
738,-234.6593607989954,-62.53531860157712,-215.66521426582142,-39.79230249540384
739,-235.89524985653776,-18.234495407049387,-216.3848199352283,-39.81132066412834
740,-302.4549480619044,-52.89091386432289,-217.79048201840334,-40.146069864599575
741,-148.05981706377915,-65.39246366891528,-216.86703416933395,-40.25271634268326
742,-307.0922523960384,-20.840922431273228,-217.6715129336523,-40.281125124277814
743,-259.7006242161185,-16.3476129653653,-215.80677014723616,-40.297822320469244
744,-350.60711379847845,-48.30349738531923,-216.72085475546027,-40.61265838271764
745,259.25210414956393,-67.3616434222065,-212.51932856197507,-40.72560509272854
746,-406.9504538585848,-14.782042448297226,-210.51921904331604,-40.760675368261886
747,-235.30165096628645,-17.968895056834526,-211.18124037561324,-40.68868129956655
748,-125.57290372856416,-27.007122937605015,-210.6363462372422,-40.36358453920431
749,-261.47482028482017,-109.05377684435177,-211.4149548903272,-41.220513697609036
750,-372.28126815311913,-18.449181780684057,-212.88135075196033,-40.549517649348516
751,-189.596269827814,-31.731782888404716,-211.94942425108755,-40.70413281957595
752,-44.91636933040641,-20.386799895613226,-209.5227186459225,-40.49976652793212
753,-153.94921437132206,-19.26273652329592,-209.067519662248,-40.47557533411945
754,-432.9385652415907,-18.79045988330902,-210.2651359889772,-40.520353694636086
755,-137.8215981893772,-61.78141537472319,-209.70079233924204,-40.415534082537
756,-323.1815835552767,-16.72918570684957,-209.79149934677903,-40.4110128752342
757,-208.04054983837608,-64.07749201825328,-208.50410398971914,-40.62148207390525
758,-162.3773741193937,-58.84487161281794,-208.23760315737658,-40.400911962112545
759,-482.52005521734327,-41.866373829008865,-210.33651923403855,-40.6124392640022
760,-99.91279997372581,-21.54073575135444,-209.54920275538217,-40.38153169947233
761,-236.84516533698385,-18.292172758366068,-207.58034230401117,-40.403765935762436
762,-93.79272528179811,-50.87083184455856,-204.72965491129338,-40.35363323043449
763,-171.61764328228384,-18.4773426039225,-203.37668235244578,-40.39677992880431
764,-303.5616551416434,-86.58604893501357,-203.91861199034554,-41.09344294412921
765,-261.4411333075819,-65.30693837555549,-205.2022441571422,-41.55156871291134
766,-249.0777130854242,-16.23183816821839,-206.12220398270682,-41.40073737294859
767,-92.69726318091475,-21.72432289340026,-204.82061874892744,-41.42161942440618
768,286.6009341237505,-16.579696409822127,-198.23250614689732,-41.42185820310101
769,-273.2848785388128,-54.777883427696224,-198.1656152997953,-41.31920180639879
770,-132.33839930204078,-71.87309356903961,-198.07301457297325,-41.824691411131035
771,-193.05138480475492,-22.944099937002854,-197.39489631063176,-40.82731665932748
772,-146.75474271253964,-18.3236466724197,-196.97245526076375,-40.53136134000414
773,-223.6839772592026,-18.608980933328667,-196.7318152530652,-39.599268268095855
774,-223.79110874797357,-18.81278394953087,-196.8595125075255,-39.56678468810609
775,-87.37573302586821,-21.391647743848235,-196.37969763793353,-39.597887980413915
776,-266.6624672622936,-17.12241806831625,-196.53683146340094,-39.57639524304047
777,203.0605641906078,-18.730466314334954,-192.9907623731155,-39.511467859670205
778,-144.2385882128637,-18.722037818272117,-193.3320410416527,-38.93760741862713
779,-118.06751810055539,-21.653388567316508,-192.97665903769501,-38.978581921853056
780,-162.75328926302262,-54.141358562173835,-192.7025481688813,-39.326437551196456
781,-357.6930016984613,-23.076689285432142,-194.40805807266725,-38.815917472957075
782,-98.20953697003625,-19.656636446340812,-194.7348234555467,-38.30900852812553
783,-125.19445530133152,-17.55550910846179,-194.17452011024557,-38.2234087021867
784,-250.1376885677599,-18.10332956775298,-195.45408814063123,-38.22090350220689
785,-148.08128077813643,-20.650334869763682,-195.27551970913663,-38.19955980184391
786,-241.75720073248377,-91.92787497898725,-196.1926677462977,-38.538220101296176
787,-183.73088228730526,-20.08542430938131,-195.4800406105043,-38.56151190677426
788,-211.05916415828403,-19.762584253470507,-194.63191362402785,-38.5175560916073
789,-193.95506940486766,-17.743467172619866,-195.66308318470013,-38.516227395975186
790,-250.97564747887913,-20.66584056522909,-195.29046889048377,-37.8512880885554
791,-213.90786202486635,-51.33834904471507,-196.59719624469554,-38.16931678267984
792,-119.61926112046699,-53.73415946694509,-194.97518553796584,-37.79350963369063
793,-127.37744078714292,-18.627992567101217,-194.88589823975528,-36.9570854882095
794,-299.7803500898034,-19.771412904940878,-196.48448341374538,-36.929738679570384
795,-271.79438233635733,-19.760191320282022,-196.7072547734977,-35.9871346310965
796,-70.77313508720158,-19.4044181028706,-196.47623018671743,-35.99406545266576
797,-149.28934672573786,-88.01448740333498,-195.98096883074908,-36.64920042818541
798,-391.38504002624404,-15.579294950201799,-198.98871856283455,-36.58089894889929
799,-257.24653868778597,-68.72781334647205,-201.0057258704088,-36.55947757468087
800,-308.69564587404454,-33.77632592538505,-206.404266458185,-36.710145417836706
801,-268.7478987921943,-19.674226161832284,-207.06528188724513,-36.71441041234234
802,-284.5649397816709,-50.58071310525431,-208.53066168120142,-36.971228653996974
803,-337.4103495947496,-22.406304659802736,-206.32077109789063,-36.633021019195695
804,-115.56149052959996,-19.784680000213633,-204.6804143290999,-36.6378555530543
805,-197.02746448248521,-21.17431519153684,-205.46125303022285,-36.250928272611844
806,-155.66992504202048,-23.244759320616716,-205.9811227679026,-36.276957837518566
807,-258.7993981942824,-68.44148891993191,-206.64079180210956,-36.66843145601123
808,-316.85048416904476,-24.23023919758328,-207.09737646166306,-36.67072843792427
809,-204.50290904437662,-22.824473247869335,-207.1790847253951,-36.70955340406527
810,-367.2948526802432,-21.848456250578476,-208.81126374763514,-36.127541908774184
811,-346.25913558099296,-18.70547998068734,-210.87866680987165,-36.11097792245699
812,-174.25115759116306,-18.813158081140205,-211.4137182676623,-35.29134417106785
813,-161.92756573106433,-79.22136961549786,-211.73037951574128,-35.875048321612795
814,-271.7802663940396,-54.28005244984915,-212.9278062967176,-36.21839665763822
815,-247.05171192326304,-70.44447527241013,-213.40566890012795,-36.55590379475025
816,-229.50578722633324,-70.07000703098412,-212.47890076346368,-37.082906167671084
817,-201.44327565700877,-65.19822729197571,-212.49733967958664,-37.11325225870257
818,-386.7866226350552,-82.89439447783629,-214.90394513226903,-37.7200173208282
819,-330.55725076460953,-16.606744901901855,-216.93396616478447,-37.68888858756736
820,-167.17453235948375,-140.48984001991505,-216.2943030326247,-37.95524112123816
821,-187.75694351330188,-26.315506221433818,-216.59447123812816,-37.643260429862856
822,-221.89641709449012,-22.935698080955074,-216.57324568469454,-37.66516662504098
823,-207.98491439919422,-73.60497433056518,-215.4972427151673,-38.141235586338105
824,-195.36407368629688,-21.675607861703785,-216.52592841019333,-38.15006268981561
825,-193.46934037091947,-129.04783648202098,-214.17408109523853,-39.261716551101
826,-305.2043507058496,-20.434180683868195,-215.52346666640523,-39.28729247280975
827,-233.9448242659126,-110.33702506312625,-215.18186599667135,-39.74859038923785
828,-110.79470845306507,-20.980435636708158,-213.8931246740903,-39.462983748544325
829,-372.55039038362145,-28.59372002541781,-214.56765235092305,-39.11389133405206
830,-179.92030208079495,-29.416922030680638,-214.2089415935442,-39.172728510801534
831,-192.67945570690105,-20.541218943921344,-213.06221701889604,-39.200943451169486
832,-53.51355559496321,-64.7355059004951,-209.59661921020626,-39.69321054560519
833,-284.8908087316553,-51.63010293368986,-209.78238794368144,-40.0436812027828
834,-169.35532850649562,-101.08432363416121,-208.80760276963716,-39.885078375745245
835,-48.28255346800833,-101.33081827274201,-207.66909970148257,-40.706978631428605
836,-318.2088776727294,-46.966889885267285,-208.63410683829832,-40.567823385886165
837,-179.2328773103806,-122.74827358213174,-208.56306296485943,-41.06625318185563
838,-195.50950423346208,-68.48812857942649,-208.1715643992041,-41.12578128163412
839,-34.00661973817789,-54.395067655604244,-206.15267809802052,-41.48738700411967
840,-198.0458703302863,-17.74690907456816,-205.10858732070437,-41.13594695622212
841,-170.55447639013633,-68.24750869039472,-205.33353391396795,-41.164497406436915
842,-127.96123490443236,-57.22931378145479,-203.5422237390519,-41.52838131993873
843,-211.86913530258252,-30.243672990652414,-203.06390884991654,-41.6673419201916
844,-235.3569363939453,-61.927075014372285,-201.91140707587118,-41.80357769648213
845,-8.499394679650836,-21.534476049787138,-204.58892206416334,-41.34530602275793
846,-68.00022307715552,-22.495786846192033,-201.19941975634902,-41.42244346673689
847,-205.835793099397,-23.10388439476319,-200.9047611776801,-41.47379336011617
848,-179.53166138253246,-19.55616144047936,-201.4443487542198,-41.39928374514491
849,-192.04306722334476,-59.11753360430362,-200.75003122360502,-40.89992131274443
850,-43.34636941524185,-23.061615998643934,-197.46068223622626,-40.946045654924035
851,-259.8103776462303,-71.88092523752749,-198.16282331441042,-41.347537078415264
852,-34.029127899446074,-37.43947854239448,-198.0539509001008,-41.51806386488307
853,-289.6480429686606,-17.326129679202605,-199.41093918607422,-41.49869779644214
854,-128.44626306150775,-153.19480260590095,-196.36601616427342,-42.84274122366806
855,-203.90484071827095,-21.41830627728451,-197.02684858956238,-42.43911013269368
856,-195.50335772471266,-53.11207226423387,-195.7500663312567,-42.80293899826752
857,-265.2340752731393,-61.257673769366164,-196.32200158560434,-42.77474081577865
858,-170.8468378225547,-64.8159936051738,-196.40669622263593,-42.834452035702206
859,-129.7768656549722,-79.16099484726242,-192.8792643270122,-43.20739824588475
860,-200.3962902730998,-21.39898241016589,-193.88409923000594,-43.20598071247286
861,-101.63440488301366,-27.050933921335556,-192.53199162546625,-43.293568324102544
862,-132.34424305608383,-19.378603138924483,-192.91750680320914,-42.978646037046204
863,-217.5282940187923,-69.44344207889965,-193.3766133105742,-43.48830703179597
864,-359.7728787884932,-21.44760565498048,-193.9387255470427,-42.83692259899565
865,-194.11119276724546,-19.684465463349987,-193.26542614163935,-42.38069786987359
866,-96.54003003251331,-19.672490005389697,-191.74004931111023,-42.415104388245304
867,-163.58501381811925,-63.96127725861468,-192.4489268174823,-42.83747393189745
868,-76.40142445901108,-44.63591794832106,-196.07895040330988,-43.11803614728244
869,-232.96070452232627,-20.047429603428196,-195.67570866314503,-42.77073160903975
870,-371.1868336246945,-23.26401754958066,-198.06419300637154,-42.28464084884517
871,-136.6323526794591,-24.137683751992014,-197.50000268511857,-42.29657668699507
872,-204.24440701708474,-23.037998009874883,-198.07489932816407,-42.34372020036962
873,-178.647766546785,-24.301891357631334,-197.6245372210399,-42.40064930461264
874,-194.8521792636742,-17.931924969075165,-197.3351479261969,-42.39184071480808
875,-121.75132591514735,-20.789879660218727,-197.6789038550897,-42.38582303397178
876,-405.33402919373657,-19.080013525630175,-199.0656194744041,-42.405398988544924
877,-238.07420036289594,-50.03782389351519,-203.47696711993913,-42.71847256433672
878,-148.746566670116,-72.04687031060803,-203.52204690451168,-43.25172088926008
879,-213.0675702487877,-57.39127688289288,-204.472047425994,-43.60909977241584
880,-178.475428312894,-19.428418747420874,-204.6292688164927,-43.261970374268316
881,-148.23230906714238,-19.409434410957584,-202.5346618901795,-43.22529782552357
882,-377.8811301614565,-17.37292115458153,-205.33137782209369,-43.20246067260598
883,-259.45123288073574,-19.286569290060672,-206.67394559788772,-43.219771274421966
884,-131.0148949872707,-72.65829621915975,-205.48271766208285,-43.765320940936036
885,-259.40960696997377,-22.896505044942337,-206.5960009240012,-43.78778264268782
886,-324.6938764361646,-19.214770524668655,-207.42536768103807,-43.06065159814464
887,-111.83072589205725,-20.35575000906289,-206.70636611708557,-43.06335485514146
888,-157.5968416494736,-21.45011739517249,-206.17174289199747,-43.08023018655848
889,-192.66728461562127,-22.968842494622336,-206.158865044105,-43.13248393977851
890,-77.31442852560114,-69.86617925268855,-204.4222528545722,-43.624487326653096
891,-219.6445524876057,-20.54424637328501,-204.4796197591996,-43.3165462999388
892,-138.24439455540698,-23.667941334849264,-204.665871093549,-43.015884118617834
893,-305.3000040784359,-59.51845284458377,-206.44509672646194,-43.42478872139265
894,-86.005452367239,-22.310810548846323,-204.3073477492363,-43.450182697831714
895,-154.80307932688072,-60.21399463888581,-203.1374347191415,-43.85472073101775
896,-254.50349156740333,-17.854373202129583,-204.9747382839435,-43.83922028201035
897,-64.32027145831135,-22.36344432620451,-204.12504753126927,-43.18270985123904
898,231.719818744662,-21.928262685740883,-197.8939989435602,-43.24619952859443
899,-253.08834505969858,-41.47028314188917,-197.85241700727929,-42.973624226548594
900,-168.35107203733637,-21.985011644781405,-196.44897126891223,-42.85571108374256
901,-156.02878440796326,-44.644746534037964,-195.32178012506992,-43.105416287464614
902,-83.68635319212575,-86.05084490208121,-193.3129942591745,-43.46011760543289
903,-298.19720553100564,-19.435310911875767,-192.92086281853707,-43.430407667953624
904,-202.69556020674887,-18.327298859741,-193.79220351530856,-43.41583385654889
905,-305.3357408198782,-28.26555449348483,-194.87528627868252,-43.48674624956838
906,-139.5997044064285,-23.608352775297085,-194.71458407232657,-43.49038218411518
907,-97.13944538024364,-36.784581236972706,-193.09798454418618,-43.17381310728558
908,-367.1021288004329,-23.533028843386848,-193.60050099050008,-43.16684100374363
909,-152.25696667713572,-67.0568412023505,-193.07804156682766,-43.60916468328844
910,-130.37784962113955,-20.439868376759474,-190.70887153623664,-43.595078804550255
911,-149.84334149775765,-20.136713408855734,-188.74471359540428,-43.60939113883193
912,-151.36935452222525,-22.228491985052404,-188.5158955647149,-43.643544477871046
913,-116.10732980279683,-53.478125343959334,-188.0576932054322,-43.386112035155655
914,-146.9700520831341,-94.01710262933179,-186.80959106232314,-43.78348253695049
915,-269.37673587730444,-17.711145886688794,-187.03284130186356,-43.256149243093276
916,-204.8573472284676,-21.555110861101323,-186.78635690188491,-42.77100028139445
917,-112.95990338690831,-18.609860836837587,-185.90152317918393,-42.30511661684307
918,-143.39386652151063,-18.383748584760333,-183.46759561804845,-41.66001015791231
919,-195.98232774095086,-23.448110029855876,-182.12184638781187,-41.72842380919186
920,-269.80695292719037,-51.505507604253,-183.1481705934889,-40.83858048503523
921,-276.2086629796182,-25.452934401988795,-184.03268778815206,-40.82995476684078
922,-199.48916903923347,-19.25105835136174,-183.8086153075995,-40.79310836954484
923,-237.95688506340798,-59.827050386618,-184.10833501424167,-40.65532913010537
924,-92.42484703805708,-20.018451504784196,-183.0789427477593,-40.63875756653618
925,-242.14464473287723,-73.57111352350158,-183.5656957913789,-40.08399033695099
926,-188.23328252056652,-22.275676843298573,-182.39598510952607,-40.1024052985453
927,-204.18694800806838,-61.90882012137636,-182.0984063469476,-39.6181232491278
928,-123.65467357103229,-19.14856557259156,-182.22700599812725,-39.599804548486624
929,-180.50869911768768,-19.619884899516894,-180.3065890854679,-39.51006619722761
930,-217.43163286517455,-65.62138848568124,-180.68170239331172,-39.872110861777614
931,-188.78769613773932,-19.474705300910998,-180.6427847976201,-39.86144572534751
932,-263.041717867632,-18.771487218895697,-182.73806642034677,-39.40180553853152
933,-182.16523409401253,-20.62117630457774,-181.71081067397034,-39.091716272240404
934,-238.08479385293785,-27.403911785677888,-182.39810532743476,-38.35491215375557
935,-194.56955562394185,-38.57536046972077,-183.8609753489941,-37.72735757572536
936,-115.98796073399453,-70.17753348048149,-181.83876617960675,-37.9594640116775
937,-207.10395538446286,-20.577814222932385,-182.11747696034757,-36.9377594180855
938,-109.01155968912792,-18.605032059421212,-181.25249751490423,-36.43892845288544
939,-205.21660242887637,-18.30094806602259,-182.9645973418112,-36.07798725698963
940,-244.3780106752086,-18.024997332543435,-183.42791874526046,-36.080768139569386
941,-151.53324744988043,-52.56599073888306,-183.23770645585788,-35.92395296005427
942,-192.38414106734888,-22.91670309258466,-183.88193551748705,-35.58082685316557
943,-297.3172442978923,-68.38713552785278,-184.7364166074401,-35.96226147853757
944,-234.00508685431515,-17.56421983304939,-184.72289811204382,-35.51863292672434
945,-234.3273536305252,-18.287494525178836,-186.98117770155258,-35.486163111478255
946,-193.95126411707602,-18.85446164127623,-188.2406881119518,-35.449749859429105
947,-231.06991651133825,-19.79852943354111,-188.49302934607124,-35.416696309816885
948,-159.83361633151506,-98.5824784015349,-188.29604889556103,-36.20695947942744
949,-281.61538762695625,-16.607038972238044,-189.19177209959716,-35.78185453310678
950,-162.98542252017074,-19.065891799826378,-190.38816263064643,-35.741897291118605
951,-339.48147297377966,-17.029242135455956,-191.18487358392193,-35.193380460097885
952,-208.90363578957303,-69.16030980895906,-192.9336186628232,-35.51058877276353
953,-89.8701250418465,-20.193823053560095,-190.93583948355507,-35.539265706507116
954,-312.4501874431423,-18.6384558447736,-192.7758787273714,-34.19370223889584
955,-148.1401110377825,-21.956300649847925,-192.21823143056653,-34.19908218262148
956,-225.83480569362294,-18.592618532180865,-192.52154591025564,-33.85388764530095
957,-170.12972482143104,-20.629070520430105,-191.57050240573855,-33.44760161281159
958,-219.51326109398696,-58.21923222436942,-192.05716663845288,-33.38163399900354
959,-77.65072700265256,-20.393405992345578,-191.53590525192968,-32.79395811045437
960,-99.69269441807253,-33.755904005669656,-190.52886929337942,-32.917527326409406
961,-199.70205437780865,-18.56470196902577,-191.50954578832736,-32.83266500688631
962,-153.6293023057843,-23.62148889734868,-191.72239638082436,-32.87509386447055
963,-200.42691379231832,-20.831368297199557,-191.55138257855967,-32.38897312665355
964,-267.52733599870794,-136.61493085940532,-190.62892715066178,-33.5406463786978
965,-117.3415980136023,-17.965803270858316,-189.86123120312533,-33.52345975677287
966,-195.64686018675076,-26.530646186099617,-190.85229950466768,-33.59204131857997
967,-186.19309969703065,-27.406644611514626,-191.0783803634568,-33.22649499210898
968,-121.47753546532566,-18.546167616055765,-191.52914147351993,-32.96559748878632
969,-197.2322202331437,-179.63482158921008,-191.17185663062813,-34.561471408644145
970,-104.3604551878568,-72.5911736809832,-188.50359284625975,-35.05474296995818
971,-206.471283551288,-105.6455142442111,-189.20198215497805,-35.869821274880366
